Gender;Husstandny;husstand;FamilieIndkomst_4grupper;USDA_foodinsecurity_DICH;DQS_Cat;A65;LifeSatisfaction;HighPsychDistress;Kessler_raw;pervgt
2;5;3;1;0;2;10;1;0;6;93
2;5;3;4;0;2;9;1;0;5;2379
2;1;1;1;0;2;8;1;0;4;1678
2;3;3;1;0;2;7;0;0;2;38
2;6;4;2;0;3;7;0;0;3;469
2;1;1;1;1;1;7;0;1;14;80
2;2;2;3;0;2;5;0;0;12;2955
2;1;1;2;0;2;10;1;0;0;4053
2;2;2;3;0;3;4;0;0;1;2424
2;4;3;2;0;2;6;0;0;2;2707
2;6;4;2;0;2;10;1;0;5;285
2;4;3;4;0;2;9;1;0;2;2213
2;2;2;1;1;1;10;1;0;4;1678
2;2;2;1;0;3;1;0;0;7;47
2;3;3;1;0;3;8;1;1;15;72
2;7;4;1;1;1;8;1;0;7;93
2;6;4;2;0;2;7;0;1;13;320
2;6;4;2;1;2;3;0;1;18;406
2;6;4;3;0;3;8;1;0;1;399
2;2;2;1;0;3;10;1;0;0;47
2;4;3;4;1;2;7;0;0;4;1770
2;2;2;1;0;1;5;0;0;1;33
2;1;1;1;0;2;10;1;0;1;2489
2;2;2;1;0;2;9;1;0;1;71
2;4;3;1;1;2;8;1;0;5;33
2;6;4;1;0;2;7;0;1;13;72
2;3;3;2;0;1;3;0;1;15;469
2;2;2;1;0;2;10;1;0;3;67
2;4;3;4;0;3;10;1;0;0;1668
2;1;1;1;0;2;10;1;0;0;2257
2;1;1;1;0;2;10;1;0;0;2257
2;7;4;2;0;2;8;1;0;0;379
2;1;1;2;0;2;5;0;0;3;2998
2;6;4;1;0;2;7;0;0;4;37
2;2;2;1;0;2;7;0;0;8;50
2;6;4;2;0;3;5;0;0;12;505
2;7;4;3;0;2;9;1;0;2;228
2;6;4;3;0;2;10;1;0;3;371
2;3;3;4;0;2;8;1;0;1;3033
2;7;4;2;1;2;7;0;0;6;371
2;1;1;1;0;2;8;1;0;1;3720
2;3;3;4;0;3;3;0;0;5;2276
2;3;3;1;1;2;5;0;0;8;72
2;5;3;4;0;2;10;1;0;0;2707
2;7;4;4;0;2;8;1;0;0;249
2;1;1;3;0;3;7;0;0;4;2657
2;7;4;3;0;2;8;1;0;7;285
2;2;2;4;0;1;6;0;0;2;2707
2;4;3;4;0;2;10;1;0;2;2129
2;3;3;1;0;2;9;1;0;1;69
